,user_id,tweet_id,likes,text,loc
0,33198567,2545412355,0,"파리에서 돌아왔습니다. 일하기 싫군요... 빗소리에 떠오르는 궁합들... 김치전에 막걸리, 해물파전에 소주도 괜찮구요, 두부김치에 동동주, 전주 성미당 따듯한 비빔밥에 청국장, 북창동 뒷골목 맵게 무친 돼지고기랑 꼼장어 콤보... --;;",북창동
1,48231424,2534809270,0,"오땡점은 11시45분 북창동 순부두 집에서 합니다. 2700 alton pkwy #135, irvine 오렌지카운티에 사시는 분들은 다 모이세요.",북창동
2,24483250,2430902656,0,"오늘 저녁에는 4명 정도 만날 예정..북창동 맛집.. 생태탕(부산갈매기, 속초생태), 돼지고기(남매집, 삼성), 마산집(국밥, 전), 현대칼국수, 남양복집(된장지리 1인분 2만냥)..삼계탕집 두군데..뭘 먹을까..",북창동
3,31136068,2329375856,0,@jonghwan 하긴 LA는 한인타운 가면 24시간 하는 집들도 많으니까요.. 북창동 순두부도 그렇고..ㅎㅎ,북창동
4,19699818,1866840124,1,RT 전 순두부를 별로 안좋아하는데 미국출장 첫날 미국지사 직원분이 사주신 LA북창동 순두부는 정말 충격이었어요. 왜 한국음식이 미국땅에서 더 맛있는지.. @navercast: 인기 만점 순두부 맛집 http://bit.ly/zgTBE,북창동
5,29669273,1612083635,0,"마포 북창동순두부집에서....
돈이 없어서 차돌백이는 못시키고
그냥 만두순두부 2 개...차아랑",북창동
6,162731802,17357523904364544,0,@zeroja79 북창동은 뭐로 유명하지~??^^,북창동
7,69527202,17205430480535553,0,@jseok 북창동?  ㅋㅋ 혜경 챙겨줘,북창동
8,138293837,17201475163791360,0,I'm at 북창동..... @05yoon 나아직 살아있다,북창동
9,14235195,17158895357132800,0,돼지고기 순두부 찌개... (@ LA 북창동 순두부 선릉점) http://4sq.com/e3MfoW,북창동
10,14235195,17158894581190656,0,I just became the mayor of LA 북창동 순두부 선릉점 on @foursquare! http://4sq.com/a8DIww,북창동
11,134797886,17154421402107906,0,북창동~~~~삼성빨간양념 숯불구이 http://yfrog.com/h78xseuj http://yfrog.com/gz5h6ij,북창동
12,107697628,17152442651115520,0,북창동도 이쁘네 ㅋㅋㅋ  http://twitpic.com/3i0th9,북창동
13,166457696,17085552322940929,0,I'm at LA 북창동순두부 http://4sq.com/fRlP6l,북창동
14,53305769,16828508042956800,0,@oxymoron_e 네네 맛있더라구요 ㅋㅋ 주변에 나오는 것도 세심하게 준비 되고 있었구요. 북창동도 한번 가봐야겠네요 ㅋㅋ 여긴  법인카드로만 커버할 수 있는 가격대 성능비던데요.,북창동
15,91293441,16815500218601472,0,@shinhh 저도 이집 완전좋아요. 하지만 가성비 최고의 돈까스는 역시 북창동의 '마츠'인 것 같아요ㅎ,북창동
16,171518161,16720239005798400,0,"한우마당
02-3789-7792
서울특별시 중구 북창동 93-84
http://m.google.co.kr/u/m/BCe6S0",북창동
