,user_id,tweet_id,likes,text,loc
0,100679711,12216650542,0,I'm at 박성천탁구교실 (서울시 은평구 증산동 189-3). http://4sq.com/9G2ky8,증산동
1,77134015,11972287020,0,#MotionX Share: 증산동 우리집 뒷산입니다.  http://bit.ly/d1fC9b,증산동
2,100679711,11874741318,0,I'm at 박성천탁구교실 (서울시 은평구 증산동 189-3). http://4sq.com/9G2ky8,증산동
3,100679711,11818758354,0,I'm at 박성천탁구교실 (서울시 은평구 증산동 189-3). http://4sq.com/9G2ky8,증산동
4,52642240,11701722303,0,"I'm at 증산역(명지대앞) (은평구 증산동 199-8, 서울특별시). http://4sq.com/bpO1wy",증산동
5,100679711,11694381110,0,I'm at 박성천탁구교실 (서울시 은평구 증산동 189-3). http://4sq.com/9G2ky8,증산동
6,19289217,11233860853,0,@criticak 네. 증산동 알아요~.,증산동
7,19289217,11233731279,0,@criticak 증산동이요? 날은 좋은데 바람이 좀 불더라고요. 올 때 맞바람에 좀 힘들었습니다.,증산동
8,123269362,10689260105,0,@aprilccocco 증산동 도서관 좋잖아요! ㅋㅋ 좀 작긴하지만 도서관은 역시 정독도서관이 최고인듯!,증산동
9,28320160,7335857960,0,@gone704 트위터 중독은 괜찮음. ㅋ 이틀간 증산동 집에서 먹고 자고 겜하고 영화보고 뒹굴었어요. 생각보다 방전 상태가 금방 끝났네? 아마 내일 보겠죠? :),증산동
10,28320160,7163813529,0,@yiboon 아 그러세요? 워크샵에 못오셨죠? 제 부모님 집이 증산동이고 은평구에 꽤 오래 살았습니다. 어쩌면 오다가다 이미 뵜는지도 ㅋㅋ,증산동
11,35916379,5089600396,0,@jessiek0927 서울 은평구 증산동이요.. 월드컵경기장이랑 가까워요.ㅎㅎ,증산동
12,35916379,5067381182,0,@moonkr ㅋㅋ 좌표까지요? ㅋㅋ 서울시 증산동 이에요 흐흐,증산동
13,35916379,3928432134,0,증산동은 비만 주룩주룩입니다. RT @52c: 동대문구. 뇌성벽력과 함께 돌풍을 동반한 장대비가 쏟아지고 있습니다. 우산이 무용지물.,증산동
14,194894260,107354915256545280,0,** 재난발생  → 발생시간 : 2011-08-27 16:25:54.0 → 발생지역 : 은평구 증산동 → 재난종류 : 화재 → 재난분류 : 일반주택,증산동
15,192509103,107354913297793024,0,** 재난발생  → 발생시간 : 2011-08-27 16:25:54.0 → 발생지역 : 은평구 증산동 → 재난종류 : 화재 → 재난분류 : 일반주택,증산동
16,288144128,107242393732001792,0,"산타페 2002년식 키제작: 그저께 오후 증산동에서 자동차키 분실하여 로그키 시스템에서 전화번호 확인하였다고 오늘 오전에 제작해달라고하여 아침 출근후 바로 제작해드림 올만에 로그키 보고 전화왔네요
락스웹 화팅 http://bit.ly/pRAZss ",증산동
17,159895438,107034704879955968,0,"@v_edge81 주민증 주소가 증산동이니, 주인 연락없으면 동사무소 가야하게 생겼네요. ㅋ",증산동
18,135050651,106848628487884800,0,"I'm at 증산역 (은평구 증산동 199-8, 6호선, Seoul) http://4sq.com/nffnNF ",증산동
19,109832128,106615091985776640,0,"I'm at 디지털미디어시티역 (은평구 증산동 223-27, 6호선, Seoul) http://4sq.com/qBCo1M ",증산동
20,72437946,106509583505293312,0,"I'm at 해담는다리 (대한민국 서울특별시 은평구 증산동 199-9, 서울특별시) http://4sq.com/qCZodl ",증산동
21,7699592,106192120678850560,0,"I'm at 디지털미디어시티역 (은평구 증산동 223-27, 6호선, Seoul) http://4sq.com/ntMz3P ",증산동
22,135050651,106124415326101505,0,"I'm at 증산역 (은평구 증산동 199-8, 6호선, Seoul) http://4sq.com/oNEQHV ",증산동
23,116348571,105965892080373760,0,"I'm at 디지털미디어시티역 (은평구 증산동 223-27, 6호선, Seoul) http://4sq.com/p0hoDb ",증산동
24,72437946,105782346275504129,0,"I'm at 해담는다리 (대한민국 서울특별시 은평구 증산동 199-9, 서울특별시) http://4sq.com/oEQgrz ",증산동
25,135050651,105761312906280960,0,"I'm at 증산역 (은평구 증산동 199-8, 6호선, Seoul) http://4sq.com/qd97it ",증산동
26,191668722,105630075390656512,0,"I'm at 디지털미디어시티(80-019) (222-3, 증산동, 은평구) http://4sq.com/qoSrhi ",증산동
27,284854420,105550671473934336,0,여긴증산동에 발도장 쿡! 갑자기천둥에엄청난비가내린다. @imintwt http://bit.ly/rcmwYB ,증산동
28,116348571,105490516577239040,0,"I'm at 디지털미디어시티역 (은평구 증산동 223-27, 6호선, Seoul) http://4sq.com/r9XUYn ",증산동
29,135050651,105399153462493184,0,"I'm at 증산역 (은평구 증산동 199-8, 6호선, Seoul) http://4sq.com/rd6cgV ",증산동
30,284854420,105167048346320896,0,여긴증산동에 발도장 쿡! 선배님수배가키우는프렌치불독~난솔직히이녀석이별로다.머리나빠~게을러~성질온순해~병잘걸려~면연력약해~지새끼젖물리는것도잘못하는녀석~그런대가격이너무비싸다는건마니아층이잇다는건이다…… @imintwt http://bit.ly/raKqmW ,증산동
31,284854420,105162595283124224,0,여긴증산동에 발도장 쿡! 수심이깊은곳은2m정도물속바위엔이끼가껴서많이미끄럽지만고정관념을벗긴곳야생스런행동도추억이되서내마음속에남은곳 @imintwt http://bit.ly/nEbsW3 ,증산동
