,user_id,tweet_id,likes,text,loc
0,48286578,12028837454,0,http://tweetphoto.com/18138382 http://tweetphoto.com/18138386 주교동 '콩비지 백반' 의 뼈찜. 근래 감자탕 생각이 전혀 안나는건 이집 때문이 아닌가 싶습니다. 국물이 적은 감자탕의 느낌이죠.,주교동
1,91945321,11634868010,0,http://is.gd/bflMu 서울 3대 김치찌개 및 삼겹살집 주교동 은주정 갑니다 전라도 최고의 간장게장은 덤 지금먹으러 갑니다 ..,주교동
2,66279186,11215298866,0,출근 스타트! (@ 주교동원릉방앗간정류소) http://4sq.com/bqrZR7,주교동
3,104742655,10977778962,0,@sunmyung 크로....ㅅ ?!!!! 저는 주교동 주민이에요 ㅋㅋㅋㅋㅋ,주교동
4,96018035,10727752028,0,@suttding 글쿤여 밤길 조심하세요~! 저도 주교동이랍니다. 죠기...757 종점있는데..,주교동
5,96018035,10727525515,0,@suttding 집이 설마 주교동? ㅋㅋㅋㅋ...,주교동
6,104742655,10661256578,0,@cracy 아..ㅋ 정확하게는 ..    주교동이네요 성사1동에 거주 했었지요.. 어쩐지..주민센터의 냄새가....,주교동
7,107344323,8231215639,0,"무지개연대는 내일 고양시 주교동 유림회관에서 정책토론회를 갖습니다.
정책은 시민의 힘 다음으로 힘이 셉니다. 많은 관심부탁합니다.",주교동
8,92203112,6921723646,0,전통과 맛으로 소문난 주교동 평양냉면 전문점 우래옥은 꼭 한번 가봐야 할 곳 중 하나! http://j.mp/8Aur3b,주교동
9,35737287,5337554912,0,11월 수도권 분양 봇물..5만 가구 공급: 고양시 덕양구 성사동과 주교동에서는 삼성건설 '래미안'과 대림산업 'e-편한세상' 재건축 후분양아파트가 공급된다. 각각...휴먼시아' 공급면적 98~112.. http://bit.ly/1SWpjw,주교동
10,35737287,5253783006,0,11월 전국 3만3천여 가구 일반분양: 또한 고양시 덕양구 성사동과 주교동에서 삼성물산 '래미안'과 대림산업 'e-편한세상'의 재건축 후분양아파트가 공급에...휴먼시아' 공급면적 98~112㎡ 466.. http://bit.ly/13ZaEu,주교동
11,51990063,4097407066,0,[고양소식]지금 주교동 마상공원(고양시청 뒤)에서는 어린이도서관 책놀이터 주최로 '우리동네 책잔치-책이랑 놀자'행사가 벌어지고 있습니다.. 아이 손잡고 가보시면 볼거리 놀거리 풍성합니다.. 5시반까지랍니다.. http://is.gd/3riQV,주교동
12,72077405,3887023980,1,"서울 시내 평양냉면 맛집 : 우래옥 2265-0151 중구 주교동, 을밀대 717-1922 마포구 염리동, 평양면옥 2267-7784 중구 장충동 + 벽제갈비, 을지면옥, 봉피양, 필동면옥, 만포면옥, 서북면옥, 남포면옥",주교동
13,44770351,827107611120115712,0,"주교동으로 직무실을 옮기시기를....
가끔 청계천 산책도하시고..ㅋ",주교동
14,807117047658266624,817379430431473664,0,주교동 신축 빌라~단독 3세대 전원 주택 분양 http://blog.naver.com/hyeongil1104/220904743649 …,주교동
15,816507181960810496,817087677686169600,0,경기 고양 주교동 대리명가 대리운전 365일 24시간 연중무휴 친절응대! 신속배차! 안전운행! 080-6887-6887 http://blog.naver.com/jaejinjob/220903983691 …,주교동
16,296173970,816181544993701888,0,교통사고현장고양시 덕양구 주교동 527-7  원당중학교앞 http://blog.naver.com/ln0013/220901681252 …,주교동
17,804248997745467392,804249239475757056,0,원당주교동 아파트 전세 물건 (마을버스 환승 원당역 이용 가능),주교동
18,390612188,803937097795022848,0,"#번개만남후기 #미시폰팅 #경남애인만들기 번개만남 스마트폰팅  http://bit.ly/2fpJ9FI  
.
#1대1대화 #핫페티쉬 #서울출장맛사지 #나주섹파만들기 #섹시한엉됫사진 #리오 #안구정화짤 #주교동 #fc2국산 #야도리 #온라인채팅pic.twitter.com/odWeKIJmGZ",주교동
19,181412504,803422877907197952,0,"고양시 주교동, 주민자치위원 공개모집 http://www.bzeronews.com/news/articleView.html?idxno=205505 …",주교동
20,725199031769534464,803204664405553152,2,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://heronews.kr/detail.php?number=2088 …",주교동
21,796974512659017729,803136125845966849,0,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://www.heronews.kr/detail.php?number=2088 …",주교동
22,784289275571347456,803132908064030720,0,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://www.heronews.kr/detail.php?number=2088 …",주교동
23,796215188961705984,803131331039219712,0,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://www.heronews.kr/detail.php?number=2088 …",주교동
24,761781087638999040,803101046029488129,0,"[고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최
http://www.heronews.kr/detail.php?number=2088&thread=22r05 …pic.twitter.com/3lVYZPT4HG",주교동
25,764156199570804736,803069236973223936,0,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://www.heronews.kr/detail.php?number=2088 …pic.twitter.com/gdeOGQYID9",주교동
26,752449662032850946,803027501530255360,2,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://www.heronews.kr/detail.php?number=2088 …",주교동
27,758557904479723520,803023426164137984,2,"고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최 pic.twitter.com/qkrPQDiwtK",주교동
28,760253943288967168,803001084222402560,3,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://heronews.kr/detail.php?number=2088 …",주교동
29,738329820371652608,803000380355268609,1,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://heronews.kr/detail.php?number=2088 …",주교동
30,723026292430393344,802999965643485184,1,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://heronews.kr/detail.php?number=2088 …",주교동
31,743820021646794752,802999064312713217,2,"[영웅뉴스] [고양] 고양시 주교동, ‘SNS 기반’ 주민자율 제설봉사단 발대식 개최  http://heronews.kr/detail.php?number=2088 …",주교동
