,user_id,tweet_id,likes,text,loc
0,229082809,17215345651613697,0,RT @Katie_8208 근데 확인해보니 님께서 가짜영업점 만들어 등록하셨고(수유동지점 << 확인방법은 포스퀘어에서 검색후 More info 들어가보면 됩니다) 한번 등록했던 사진을 중복해서 꾸준하게 다른날 올... http://dw.am/LIWTH,수유동
1,194889157,17192633017311232,0,★재난발생  ○발생시간 : 2010-12-21 21:17:05.0 ○발생지역 : 강북구 수유동 ○재난종류 : 화재 ○재난분류 : 일반주택,수유동
2,192509103,17192630785941504,0,★재난발생  ○발생시간 : 2010-12-21 21:17:05.0 ○발생지역 : 강북구 수유동 ○재난종류 : 화재 ○재난분류 : 일반주택,수유동
3,224492800,17136656255557634,0,"""[아파트경매]강북구수유동 삼성에버빌 경매\2010타경6871\수유동 삼성에버빌아파트경매정보 http://blog.naver.com/nedahyunju/10099627920",수유동
4,224492800,17136551184048128,0,"""[경매] 강북구 수유동 태진빌라경매정보\2010타경7928\ http://blog.naver.com/nedahyunju/10099628082",수유동
5,224492800,17136467021144064,0,"""[대법원경매] 강북구수유동 대운빌2차경매\2010타경8716\강북구 대운빌라경매정보 http://blog.naver.com/nedahyunju/10099628254",수유동
6,224492800,17136357679824896,0,"""[빌라경매] 강북구 수유동 문화맨션경매정보\2010타경10153\ http://blog.naver.com/nedahyunju/10099628450",수유동
7,224492800,17136085578555392,0,"""[경매] 강북구 수유동 삼호아파트 상가경매정보\2010타경6543\ 수유프라자경매 http://blog.naver.com/nedahyunju/10099629029",수유동
8,215158324,17123613446504448,0,@youha48 전 수유동사는 31살남자입니다 건축회사다니구요 이겨울이지나기전에 여친만드는걸 목표로 하구있지용~~,수유동
9,223507703,17115768105730048,0,수유동에 있는 '묵호등대'갑니다~~!맛난 회정식먹으러...,수유동
10,215158324,17115361577017344,0,@its_Emilysong 수유동은 지금 날씨 좋은가여...?,수유동
11,166476832,17029987605417984,0,#수유동_#쌍문당_#소띠당_ 안녕들하시면서 크리스마스와 망년회준비들은 잘들하시나욧.  트윗은 이상하게 여직 적응을못하네요 ㅜㅜ,수유동
12,215158324,16724767033794560,0,@its_Emilysong 점심은 맛나게 드셨어여~~? 수유동 사시나봐여?,수유동
13,116579164,16678982099406850,0,수유동 삼성에버빌 (1/10일) 서울시 강북구 수유동 삼성에버빌: 수유동 삼성에버빌 (1/10일) 서울시 강북구 수유동 삼성에버빌 http://blog.daum.net/710home/21739,수유동
14,116579164,16678866273705984,0,수유동 문화맨션 (1/10일) 서울시 강북구 수유동 문화맨션: 수유동 문화맨션 (1/10일) 서울시 강북구 수유동 문화맨션 http://blog.daum.net/710home/21738,수유동
15,116579164,16678750481551361,0,수유동 대운빌 (1/10일) 서울시 강북구 수유동 대운빌: 수유동 대운빌 (1/10일) 서울시 강북구 수유동 대운빌 http://blog.daum.net/710home/21737,수유동
16,227606081,15686532505542656,0,"안녕하세요 ?
수유동 북한산자락에 사는 김화영 입니다.",수유동
17,223507703,15554974008221697,0,눈이 장난아니다 여긴 강북구 수유동 아직도 떨어진다으악,수유동
18,194889157,15482591125700608,0,★재난발생  ○발생시간 : 2010-12-17 03:58:59.0 ○발생지역 : 강북구 수유동 ○재난종류 : 화재 ○재난분류 : 지하층,수유동
19,192509103,15482588021919744,0,★재난발생  ○발생시간 : 2010-12-17 03:58:59.0 ○발생지역 : 강북구 수유동 ○재난종류 : 화재 ○재난분류 : 지하층,수유동
20,123493887,12340557700,0,@yjchung68 잘 알려지지 않은 막국수집 가르쳐드리죠. 수유동에 있는데 막국수와 메밀전이 일품입니다. 가격도 저렴하죠.,수유동
21,103134906,12323421007,0,담에는 3.1채널!! 얍@Quandol @jazzysportseoul 오랫만에 반가웠어요~ㅎ 수유동에서 만나요~,수유동
22,97251304,12319871784,0,@jazzysportseoul 오랫만에 반가웠어요~ㅎ 수유동에서 만나요~,수유동
23,117013030,12275003820,0,http://is.gd/9icZZ 여기에 교단과 함께 간단한 소개를 하면 되는건가요? ^^;; 안녕하시렵니까~?!? 히히^_^ 저는 대한예수장로교/수유동교회 청년부로 섬기고 있구요. 요즘 부쩍 선교에 관심이 많은 대학교 4학년생입니다.... #sogm,수유동
24,54116840,12248920329,0,"I'm at 삼각산공원 (강북구 수유동, 서울시). http://4sq.com/cWkZW4",수유동
25,54116840,12188393625,0,"I'm at 삼각산공원 (강북구 수유동, 서울시). http://4sq.com/cWkZW4",수유동
