,user_id,tweet_id,likes,text,loc
0,2532802770,823816546187288578,0,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅁ머..하세베 혼자 방에 남겨져서 츄리닝 진필운동하고.. 아루지는 다치면 안되니가.. 달배가 지붕 위라던가에 빼갈거라고..믿습니다..(요키카나,요키카나!)",필운동
1,1189165848,823234639263387649,0,"相愛1010 사랑1010 民宿 韓國民宿 - 自在客
首爾市鍾路區紫霞門路1街50-1丨서울특별시 종로구 자하문로1길 50-1 (필운동) ......
預訂：http://tw.m.zizaike.com/h/396952 ",필운동
2,783964851597172736,823226223090401280,0,"相爱1010 사랑1010 民宿 韩国民宿 - 自在客
首尔市钟路区紫霞门路1街50-1丨서울특별시 종로구 자하문로1길 50-1 (필운동) ......
預訂：http://m.zizaike.com/h/396952 ",필운동
3,627093547,817276760706273280,0,"문화재청, ‘서울 배화학원 캐롤라이나관’ 등 2건 문화재 등록 http://timesisa.com/news/view.html?section=9&category=16&no=16113&loctype=mview … : 문화재청(청장 나선화)은 서울특별시 종로구 필운동에 위치한 배화여자고등학교 과학관과 본관을 각각 등록문화재 제672호 ‘서울 배화학원...",필운동
4,533914208,817276741051785220,0,"문화재청, ‘서울 배화학원 캐롤라이나관’ 등 2건 문화재 등록 http://timesisa.com/news/view.html?section=9&category=16&no=16113&loctype=mview … : 문화재청(청장 나선화)은 서울특별시 종로구 필운동에 위치한 배화여자고등학교 과학관과 본관을 각각 등록문화재 제672호 ‘서울 배화학원...",필운동
5,627013268,817260898498711554,0,"문화재청, ‘서울 배화학원 캐롤라이나관’ 등 2건 문화재 등록 http://timesisa.com/news/view.html?section=9&category=16&no=16113&loctype=mview …문화재청(청장 나선화)은 서울특별시 종로구 필운동에 위치한 배화여자고등학교 과학관과 본관을 각각 등록문화재 제672호 ‘서울 배화학원 캐롤라이나관’",필운동
6,147522992,809154699425288192,0,"'근대∼현대' 담은 한옥 '홍건익 가옥' 내년 전면개방 (출처 : 연합뉴스 | 네이버 뉴스) http://naver.me/G3dFNtMo 
필운동 소재",필운동
7,129178457,808574944711839744,7,구글포토가 예전 자루 사진을 발굴해서 짧은 동영상을 만들어줬다. 그리운 필운동 집. pic.twitter.com/XUAX5grhpv,필운동
8,2977029330,808568455381123072,0,[필운동 39PY 인테리어] 광화문의 꿈꾸는 아파트  http://codaaxyz.blog.me/220885006742 ,필운동
9,780311941675753472,806893531470168064,0,"相爱1010 사랑1010 民宿 韩国民宿 - 自在客
首尔市钟路区紫霞门路1街50-1丨서울특별시 종로구 자하문로1길 50-1 (필운동) ......
预订：http://m.zizaike.com/h/396952 ",필운동
