,title,address,roadAddress,mapx,mapy,category,description,telephone,link
0,종각역 1호선,서울특별시 종로구 종로1가 54,서울특별시 종로구 종로 55 종로 55,310365,552483,"교통,운수>지하철,전철",,,
1,혜화역 4호선,서울특별시 종로구 명륜4가 96-5,서울특별시 종로구 대학로 120 4호선 혜화역,312043,553794,"교통,운수>지하철,전철",,,
2,동대문역 1호선,서울특별시 종로구 창신동 492-1,서울특별시 종로구 종로 302,312842,552633,"교통,운수>지하철,전철",,,
3,종로3가역 1호선,서울특별시 종로구 종로3가 10-5,서울특별시 종로구 종로 129 종로 129,311171,552503,"교통,운수>지하철,전철",,,
4,종로3가역 5호선,서울특별시 종로구 돈의동 39-1,서울특별시 종로구 돈화문로11길 26,311007,552743,"교통,운수>지하철,전철",,02-6311-5341,http://www.smrt.co.kr/Train/Station/Station_info.jsp?station=2535
5,동묘앞역 6호선,서울특별시 종로구 창신동 263-2,서울특별시 종로구 지봉로 24,313250,552694,"교통,운수>지하철,전철",,02-6311-6361,
6,경복궁역 3호선,서울특별시 종로구 적선동 81-1,서울특별시 종로구 사직로 130,309535,553121,"교통,운수>지하철,전철",,,
7,안국역 3호선,서울특별시 종로구 안국동 155-2,서울특별시 종로구 율곡로 62,310586,553190,"교통,운수>지하철,전철",,,
8,광화문역 5호선,서울특별시 종로구 세종로 1-68,서울특별시 종로구 세종대로 172,309840,552654,"교통,운수>지하철,전철",,02-6311-5331,http://www.smrt.co.kr/Train/Station/Station_info.jsp?station=2534
9,동묘앞역 1호선,서울특별시 종로구 숭인동 117,서울특별시 종로구 종로 359 종로 359,313312,552793,"교통,운수>지하철,전철",,,
10,종로5가역 1호선,서울특별시 종로구 종로5가 82-1,서울특별시 종로구 종로 216 종로 216,312034,552557,"교통,운수>지하철,전철",,,
11,종로3가역 3호선,서울특별시 종로구 묘동 59,,311141,552639,"교통,운수>지하철,전철",,,
12,서대문역 5호선,서울특별시 종로구 평동 210,서울특별시 종로구 통일로 126,308897,552034,"교통,운수>지하철,전철",,02-6311-5321,http://www.smrt.co.kr/Train/Station/Station_info.jsp?station=2533
13,동대문역 4호선,서울특별시 종로구 종로6가 287-1,서울특별시 종로구 율곡로 308 4호선 동대문역,312679,552540,"교통,운수>지하철,전철",,,
14,창신역 6호선,서울특별시 종로구 창신동 20-8,서울특별시 종로구 지봉로 112,313223,553473,"교통,운수>지하철,전철",,02-6311-6371,http://cafe.daum.net/changsinsix
15,시청역 1호선,서울특별시 중구 정동 5-5,서울특별시 중구 세종대로 101,309835,551964,"교통,운수>지하철,전철",,,
16,서울역 경의중앙선,서울특별시 중구 봉래동2가 122-28,서울특별시 중구 통일로 1,309313,550966,"교통,운수>지하철,전철",,1544-7788,
17,명동역 4호선,서울특별시 중구 충무로2가 109-2,서울특별시 중구 퇴계로 126,310655,551458,"교통,운수>지하철,전철",,,
18,을지로입구역 2호선,서울특별시 중구 을지로1가 100-1,서울특별시 중구 을지로 42,310326,552027,"교통,운수>지하철,전철",,,
19,충무로역 3호선,서울특별시 중구 필동2가 16-2,서울특별시 중구 퇴계로 199,311378,551462,"교통,운수>지하철,전철",,,
20,동대문역사문화공원역 2호선,서울특별시 중구 을지로7가 112-3,서울특별시 중구 을지로 279,312654,551960,"교통,운수>지하철,전철",,,
21,서울역 1호선,서울특별시 중구 남대문로5가 73-6,서울특별시 중구 세종대로 2,309396,550905,"교통,운수>지하철,전철",,,
22,을지로3가역 2호선,서울특별시 중구 을지로3가 347-3,서울특별시 중구 을지로 106,311059,552046,"교통,운수>지하철,전철",,,
23,시청역 2호선,서울특별시 중구 서소문동 90-1,서울특별시 중구 서소문로 127,309668,551755,"교통,운수>지하철,전철",,,
24,동대입구역 3호선,서울특별시 중구 장충동2가 199-3,서울특별시 중구 동호로 256,312297,551229,"교통,운수>지하철,전철",,,
25,회현역 4호선,서울특별시 중구 남창동 64-1,서울특별시 중구 퇴계로 54,309923,551196,"교통,운수>지하철,전철",,,
26,을지로3가역 3호선,서울특별시 중구 을지로3가 282-8,서울특별시 중구 을지로 129,311205,552054,"교통,운수>지하철,전철",,,
27,약수역 3호선,서울특별시 중구 신당동 369-44,서울특별시 중구 다산로 122,312789,550741,"교통,운수>지하철,전철",,,
28,신당역 2호선,서울특별시 중구 신당동 99,서울특별시 중구 퇴계로 431-1,313577,551950,"교통,운수>지하철,전철",,,
29,충무로역 4호선,서울특별시 중구 필동2가 16-2,서울특별시 중구 퇴계로 199,311337,551484,"교통,운수>지하철,전철",,,
30,동대문역사문화공원역 5호선,서울특별시 중구 광희동1가 235-6,서울특별시 중구 마른내로 162,312316,551856,"교통,운수>지하철,전철",,02-6311-5361,http://www.smrt.co.kr/Train/Station/Station_info.jsp?station=2537
31,을지로4가역 2호선,서울특별시 중구 을지로4가 267-1,서울특별시 중구 을지로 178,311648,552075,"교통,운수>지하철,전철",,,
32,동대문역사문화공원역 4호선,서울특별시 중구 광희동2가 9,서울특별시 중구 장충단로 230,312548,551901,"교통,운수>지하철,전철",,,
33,약수역 6호선,서울특별시 중구 신당동 369-2,서울특별시 중구 다산로 115,312752,550682,"교통,운수>지하철,전철",,02-6311-6331,
34,신당역 6호선,서울특별시 중구 흥인동 162-1,서울특별시 중구 다산로 260 신당역 6호선,313282,551996,"교통,운수>지하철,전철",,02-6311-6351,
